n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
19,0.11034027375647316,1.0,17.102816199048245,0.007775192956103744,0.2981062518689796,0.0498459220982445,0.0,0.0,0.0,0.0,0.0,0.0
20,0.11118668666679428,1.0,17.099523128604943,0.008014719772446947,0.3036565238600274,0.05231513695410739,0.0,0.0,0.0,0.0,0.0,0.0
21,0.11198514019425722,1.0,17.03788162012379,0.008269174403838092,0.3084918513989655,0.054282656470829006,0.0,0.0,0.0,0.0,0.0,0.0
22,0.11283902603436208,1.0,16.972730178652725,0.008563070550601258,0.31241419290506955,0.05581800190741963,0.0,0.0,0.0,0.0,0.0,0.0
23,0.11377900020959326,1.0,16.946408661912724,0.008890150468512402,0.3154671552548231,0.05679760397870745,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1147366007257807,1.0,16.96447588446281,0.009210288362980365,0.3179855585095098,0.057327827346442914,0.0,0.0,0.0,0.0,0.0,0.0
25,0.11564992367771387,1.0,17.0062043970897,0.009499220808301342,0.3200220970857525,0.05794579883029788,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11649011848641268,1.0,17.05102452138565,0.009737208424787425,0.32156560165425346,0.058423452813932894,0.0,0.0,0.0,0.0,0.0,0.0
27,0.11728440913322227,1.0,17.093259593752357,0.00994535399695148,0.3226842975668883,0.05867475700808039,0.0,0.0,0.0,0.0,0.0,0.0
28,0.11805848803480708,1.0,17.13565840073075,0.010147005064124606,0.3235600979621774,0.05883931094532742,0.0,0.0,0.0,0.0,0.0,0.0
29,0.11881263146790588,1.0,17.17861977326903,0.010346700368580276,0.3243627107563523,0.05908591174217194,0.0,0.0,0.0,0.0,0.0,0.0
30,0.11954017809631011,1.0,17.21927544377202,0.010535387715390806,0.32515405690132343,0.05937565860061706,0.0,0.0,0.0,0.0,0.0,0.0
31,0.12024661215794785,1.0,17.256412662195444,0.01070772759683234,0.3258972363184175,0.05952861578283959,0.0,0.0,0.0,0.0,0.0,0.0
32,0.12094500518537958,1.0,17.29162000039025,0.010866688508820712,0.32654412217654377,0.059481325028320015,0.0,0.0,0.0,0.0,0.0,0.0
33,0.12164346393552014,1.0,17.325814096268648,0.011017233491286442,0.32708665640600526,0.05936434018713879,0.0,0.0,0.0,0.0,0.0,0.0
34,0.12234367694283839,1.0,17.358434518353942,0.011162319220818917,0.3275433622730881,0.05929318945526054,0.0,0.0,0.0,0.0,0.0,0.0
35,0.12304581846212025,1.0,17.38962841556904,0.011304318498081748,0.327931407623768,0.05922631071392564,0.0,0.0,0.0,0.0,0.0,0.0
36,0.12375094240353925,1.0,17.420936696940235,0.011445320418221782,0.3282504606011431,0.05909314122738022,0.0,0.0,0.0,0.0,0.0,0.0
37,0.12445938782004759,1.0,17.455410200754688,0.011583395961021837,0.32849825720282316,0.058913001687456,0.0,0.0,0.0,0.0,0.0,0.0
38,0.1251642693492238,1.0,17.494788899225266,0.011711869847767885,0.3286918865684019,0.05876286737206712,0.0,0.0,0.0,0.0,0.0,0.0
39,0.12584831263730145,1.0,17.536178479428575,0.01182319044382564,0.32885866841608113,0.05870804518258762,0.0,0.0,0.0,0.0,0.0,0.0
40,0.12649277840272477,1.0,17.573312234835342,0.01191554903657686,0.3290069655836596,0.05876365141835816,0.0,0.0,0.0,0.0,0.0,0.0
41,0.1270908337514747,1.0,17.5999467610854,0.011996461060997471,0.3291209222438756,0.0588807845920897,0.0,0.0,0.0,0.0,0.0,0.0
42,0.1276515981379122,1.0,17.613251814277085,0.01207582634626636,0.3291992611338994,0.058987238276581686,0.0,0.0,0.0,0.0,0.0,0.0
43,0.12819313424840684,1.0,17.615755202641125,0.012158913893487326,0.3292749209963572,0.05905206386184102,0.0,0.0,0.0,0.0,0.0,0.0
44,0.1287326197724537,1.0,17.61314339803155,0.01224703872643834,0.32939302407012494,0.05910388816441313,0.0,0.0,0.0,0.0,0.0,0.0
