n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
64,0.2253600522918864,1.0,9.479090366003502,0.03880944976795083,0.8217781940222927,0.20486803163401773,0.0,0.0,0.0,0.0,0.0,0.0
65,0.22603122014686552,1.0,9.479464536740108,0.03898400979082395,0.8220340797833107,0.2049431774967318,0.0,0.0,0.0,0.0,0.0,0.0
66,0.22669390998065347,1.0,9.47981836514758,0.03915720403992331,0.8222863782980672,0.205019887369774,0.0,0.0,0.0,0.0,0.0,0.0
67,0.22734816328007262,1.0,9.480156108588083,0.039329011156330064,0.8225352598538546,0.20509806560612748,0.0,0.0,0.0,0.0,0.0,0.0
68,0.22799401968674585,1.0,9.480481749914604,0.039499410027906474,0.8227808751606862,0.20517761749093,0.0,0.0,0.0,0.0,0.0,0.0
69,0.22863151740408874,1.0,9.480799011824454,0.03966838010914327,0.8230233563922895,0.20525844933778498,0.0,0.0,0.0,0.0,0.0,0.0
70,0.22926069356104586,1.0,9.481111370246877,0.039835901692368336,0.8232628182016135,0.20534046856557314,0.0,0.0,0.0,0.0,0.0,0.0
71,0.22988158453688173,1.0,9.481422066783315,0.04000195613226922,0.8234993587180803,0.20542358375948777,0.0,0.0,0.0,0.0,0.0,0.0
72,0.23049422625098434,1.0,9.481734120218798,0.04016652602688388,0.8237330605295676,0.20550770471965693,0.0,0.0,0.0,0.0,0.0,0.0
73,0.2310986544213085,1.0,9.482050337127257,0.040329595357355,0.8239639916538722,0.2055927425003758,0.0,0.0,0.0,0.0,0.0,0.0
74,0.23169490479476132,1.0,9.48237332160004,0.040491149589636226,0.8241922065012817,0.20567860944269778,0.0,0.0,0.0,0.0,0.0,0.0
75,0.23228301335252965,1.0,9.482705484135343,0.04065117574103875,0.8244177468301431,0.2057652192027657,0.0,0.0,0.0,0.0,0.0,0.0
76,0.23286301649305075,1.0,9.48304904973438,0.04080966241464505,0.8246406426964245,0.20585248677801202,0.0,0.0,0.0,0.0,0.0,0.0
77,0.23343495119504037,1.0,9.483406065258313,0.040966599804986514,0.8248609133966416,0.20594032853300187,0.0,0.0,0.0,0.0,0.0,0.0
78,0.23399885516272395,1.0,9.483778406106975,0.041121979678041196,0.8250785684039461,0.20602866222640315,0.0,0.0,0.0,0.0,0.0,0.0
79,0.23455476695515168,1.0,9.484167782285944,0.041275795328841916,0.825293608295882,0.20611740704027126,0.0,0.0,0.0,0.0,0.0,0.0
80,0.23510272610124022,1.0,9.484575743932638,0.04142804152000753,0.8255060256718174,0.20620648361256638,0.0,0.0,0.0,0.0,0.0,0.0
81,0.2356427732019518,1.0,9.485003686374688,0.04157871440427204,0.8257158060580104,0.20629581407354286,0.0,0.0,0.0,0.0,0.0,0.0
82,0.23617495002081632,1.0,9.485452854794103,0.04172781143411054,0.8259229287976393,0.20638532208641303,0.0,0.0,0.0,0.0,0.0,0.0
83,0.236699299563807,1.0,9.485924348570544,0.04187533126148065,0.8261273679229225,0.20647493289248725,0.0,0.0,0.0,0.0,0.0,0.0
84,0.237215866149412,1.0,9.486419125374333,0.04202127363030243,0.8263290930066723,0.20656457336074507,0.0,0.0,0.0,0.0,0.0,0.0
85,0.2377246954695942,1.0,9.486938005076496,0.04216563926475713,0.8265280699891925,0.20665417204166964,0.0,0.0,0.0,0.0,0.0,0.0
86,0.23822583464219466,1.0,9.487481673538618,0.04230842975508466,0.826724261979305,0.20674365922496496,0.0,0.0,0.0,0.0,0.0,0.0
87,0.23871933225522912,1.0,9.488050686339912,0.04244964744403393,0.8269176300241401,0.20683296700068077,0.0,0.0,0.0,0.0,0.0,0.0
88,0.2392052384034284,1.0,9.488645472493072,0.04258929531514117,0.8271081338468603,0.20692202932311993,0.0,0.0,0.0,0.0,0.0,0.0
89,0.23968360471730332,1.0,9.48926633819391,0.04272737688519205,0.8272957325481385,0.20701078207684612,0.0,0.0,0.0,0.0,0.0,0.0
90,0.24015448438495032,1.0,9.489913470643346,0.04286389610211826,0.8274803852694693,0.20709916314398,0.0,0.0,0.0,0.0,0.0,0.0
91,0.24061793216677543,1.0,9.490586941973746,0.04299885724963741,0.8276620518160999,0.2071871124719757,0.0,0.0,0.0,0.0,0.0,0.0
92,0.2410740044032819,1.0,9.491286713304874,0.043132264859961855,0.8278406932368361,0.20727457214099004,0.0,0.0,0.0,0.0,0.0,0.0
93,0.24152275901605233,1.0,9.492012638948673,0.04326412363495141,0.8280162723602407,0.20736148642995897,0.0,0.0,0.0,0.0,0.0,0.0
94,0.24196425550204878,1.0,9.49276447077586,0.043394438376876565,0.828188754284419,0.2074478018804824,0.0,0.0,0.0,0.0,0.0,0.0
95,0.24239855492135662,1.0,9.4935418627518,0.04352321392870854,0.8283581068206465,0.20753346735763822,0.0,0.0,0.0,0.0,0.0,0.0
96,0.24282571987851082,1.0,9.494344375643928,0.043650455124521606,0.8285243008891964,0.20761843410687547,0.0,0.0,0.0,0.0,0.0,0.0
97,0.24324581449756214,1.0,9.495171481898307,0.043776166749767496,0.8286873108677236,0.20770265580616698,0.0,0.0,0.0,0.0,0.0,0.0
98,0.24365890439105498,1.0,9.4960225706786,0.043900353511398975,0.8288471148920217,0.20778608861268116,0.0,0.0,0.0,0.0,0.0,0.0
99,0.24406505662312508,1.0,9.49689695305684,0.04402302001758573,0.829003695109341,0.20786869120324888,0.0,0.0,0.0,0.0,0.0,0.0
100,0.2444643396669419,1.0,9.49779386734243,0.04414417076652442,0.8291570378853216,0.20795042480802384,0.0,0.0,0.0,0.0,0.0,0.0
101,0.2448568233567545,1.0,9.498712484532556,0.0442638101437924,0.8293071339655118,0.2080312532367808,0.0,0.0,0.0,0.0,0.0,0.0
102,0.2452425788348293,1.0,9.499651913865012,0.04438194242771028,0.8294539785926555,0.20811114289739183,0.0,0.0,0.0,0.0,0.0,0.0
103,0.24562167849358854,1.0,9.50061120845254,0.04449857180182578,0.829597571581736,0.20819006280610508,0.0,0.0,0.0,0.0,0.0,0.0
104,0.24599419591329205,1.0,9.501589370975667,0.04461370237387988,0.8297379173543519,0.20826798458934703,0.0,0.0,0.0,0.0,0.0,0.0
105,0.24636020579562307,1.0,9.502585359410523,0.044727338200451223,0.8298750249345016,0.20834488247686755,0.0,0.0,0.0,0.0,0.0,0.0
106,0.2467197838935609,1.0,9.503598092766456,0.04483948331616667,0.8300089079086488,0.20842073328611255,0.0,0.0,0.0,0.0,0.0,0.0
107,0.24707300693794154,1.0,9.504626456808218,0.04495014176706802,0.8301395843515057,0.20849551639784608,0.0,0.0,0.0,0.0,0.0,0.0
108,0.2474199525611225,1.0,9.505669309736898,0.04505931764664518,0.8302670767215747,0.20856921372308712,0.0,0.0,0.0,0.0,0.0,0.0
109,0.247760699218174,1.0,9.506725487803797,0.04516701513445118,0.8303914117273601,0.2086418096615492,0.0,0.0,0.0,0.0,0.0,0.0
110,0.24809532610603235,1.0,9.507793810831837,0.04527323853559843,0.8305126201690868,0.20871329105182895,0.0,0.0,0.0,0.0,0.0,0.0
111,0.24842391308105027,1.0,9.508873087619271,0.0453779923212407,0.8306307367566417,0.20878364711367986,0.0,0.0,0.0,0.0,0.0,0.0
112,0.24874654057537793,1.0,9.509962121201722,0.045481281168502585,0.8307457999084091,0.20885286938276224,0.0,0.0,0.0,0.0,0.0,0.0
113,0.24906328951260975,1.0,9.511059713948777,0.045583109999715876,0.8308578515326078,0.2089209516383564,0.0,0.0,0.0,0.0,0.0,0.0
114,0.24937424122311638,1.0,9.512164672473402,0.04568348402008659,0.8309669367943879,0.20898788982453115,0.0,0.0,0.0,0.0,0.0,0.0
115,0.24967947735948073,1.0,9.513275812332868,0.04578240875325392,0.8310731038714384,0.20905368196536728,0.0,0.0,0.0,0.0,0.0,0.0
116,0.24997907981243428,1.0,9.514391962502378,0.0458798900743178,0.8311764037005368,0.20911832807482902,0.0,0.0,0.0,0.0,0.0,0.0
117,0.25027313062768003,1.0,9.515511969603386,0.045975934239775196,0.8312768897178671,0.20918183006192365,0.0,0.0,0.0,0.0,0.0,0.0
118,0.25056171192396554,1.0,9.51663470187115,0.04607054791421805,0.8313746175951179,0.20924419163183944,0.0,0.0,0.0,0.0,0.0,0.0
119,0.25084490581275304,1.0,9.517759052847602,0.04616373819328628,0.831469644974107,0.20930541818371917,0.0,0.0,0.0,0.0,0.0,0.0
120,0.251122794319806,1.0,9.518883944787952,0.04625551262282762,0.8315620312017463,0.2093655167057771,0.0,0.0,0.0,0.0,0.0,0.0
121,0.251395459308991,1.0,9.520008331771436,0.04634587921407354,0.8316518370674563,0.2094244956684565,0.0,0.0,0.0,0.0,0.0,0.0
122,0.25166298240856627,1.0,9.521131202509073,0.046434846454728104,0.8317391245449012,0.20948236491630023,0.0,0.0,0.0,0.0,0.0,0.0
123,0.25192544494020225,1.0,9.522251582843307,0.04652242331598824,0.8318239565396609,0.20953913555921222,0.0,0.0,0.0,0.0,0.0,0.0
124,0.2521829278509513,1.0,9.523368537936918,0.04660861925563345,0.831906396644156,0.20959481986377598,0.0,0.0,0.0,0.0,0.0,0.0
125,0.2524355116483581,1.0,9.524481174150862,0.046693444217033656,0.8319865089016848,0.20964943114524529,0.0,0.0,0.0,0.0,0.0,0.0
126,0.25268327633887083,1.0,9.525588640612682,0.04677690862448316,0.8320643575801316,0.20970298366079793,0.0,0.0,0.0,0.0,0.0,0.0
127,0.252926301369689,1.0,9.526690130479674,0.046859023375004236,0.8321400069565285,0.2097554925046422,0.0,0.0,0.0,0.0,0.0,0.0
128,0.2531646655741528,1.0,9.527784881902917,0.046939799826576194,0.8322135211138033,0.20980697350547028,0.0,0.0,0.0,0.0,0.0,0.0
129,0.25339844712075577,1.0,9.528872178700091,0.04701924978356118,0.8322849637493025,0.20985744312675658,0.0,0.0,0.0,0.0,0.0,0.0
130,0.2536277234658319,1.0,9.52995135074734,0.047097385479054094,0.8323543979968632,0.20990691837034736,0.0,0.0,0.0,0.0,0.0,0.0
131,0.253852571309945,1.0,9.531021774101587,0.04717421955479496,0.832421886261957,0.20995541668369305,0.0,0.0,0.0,0.0,0.0,0.0
132,0.254073066557988,1.0,9.532082870866766,0.04724976503893299,0.8324874900703617,0.21000295587112738,0.0,0.0,0.0,0.0,0.0,0.0
133,0.25428928428296504,1.0,9.533134108818338,0.04732403532175202,0.832551269930793,0.2100495540094317,0.0,0.0,0.0,0.0,0.0,0.0
134,0.254501298693426,1.0,9.534175000802254,0.0473970441300031,0.8326132852109058,0.21009522936797356,0.0,0.0,0.0,0.0,0.0,0.0
135,0.25470918310448254,1.0,9.535205103924756,0.047468805499795805,0.8326735940272836,0.2101400003335873,0.0,0.0,0.0,0.0,0.0,0.0
136,0.2549130099123335,1.0,9.536224018550937,0.047539333748666264,0.8327322531485959,0.2101838853403736,0.0,0.0,0.0,0.0,0.0,0.0
137,0.2551128505721992,1.0,9.537231387130014,0.04760864344700049,0.8327893179118897,0.2102269028045135,0.0,0.0,0.0,0.0,0.0,0.0
138,0.2553087755795576,1.0,9.538226892866145,0.04767674938904617,0.8328448421518082,0.2102690710641668,0.0,0.0,0.0,0.0,0.0,0.0
139,0.25550085445455273,1.0,9.539210258253279,0.047743666563918784,0.8328988781418906,0.21031040832445924,0.0,0.0,0.0,0.0,0.0,0.0
140,0.25568915572944423,1.0,9.540181243493098,0.047809410126749864,0.8329514765478926,0.21035093260758048,0.0,0.0,0.0,0.0,0.0,0.0
141,0.25587374693894965,1.0,9.541139644814459,0.04787399537025904,0.833002686392258,0.21039066170789272,0.0,0.0,0.0,0.0,0.0,0.0
142,0.2560546946133266,1.0,9.542085292712708,0.047937437696996425,0.8330525550292524,0.21042961315199732,0.0,0.0,0.0,0.0,0.0,0.0
143,0.2562320642740327,1.0,9.543018050126667,0.04799975259227143,0.8331011281303886,0.21046780416363214,0.0,0.0,0.0,0.0,0.0,0.0
144,0.25640592043180127,1.0,9.543937810570352,0.04806095559831761,0.833148449678762,0.21050525163324724,0.0,0.0,0.0,0.0,0.0,0.0
145,0.25657632658696217,1.0,9.544844496235779,0.048121062289291874,0.8331945619727209,0.21054197209209838,0.0,0.0,0.0,0.0,0.0,0.0
146,0.2567433452318389,1.0,9.54573805608247,0.048180088247819705,0.8332395056369841,0.21057798169066896,0.0,0.0,0.0,0.0,0.0,0.0
147,0.25690703785505203,1.0,9.546618463928022,0.0482380490426244,0.8332833196416689,0.21061329618120322,0.0,0.0,0.0,0.0,0.0,0.0
148,0.2570674649475584,1.0,9.547485716553378,0.048294960207838224,0.8333260413274631,0.21064793090413503,0.0,0.0,0.0,0.0,0.0,0.0
149,0.25722468601026105,1.0,9.548339831834975,0.04835083722356629,0.8333677064372554,0.21068190077816965,0.0,0.0,0.0,0.0,0.0,0.0
150,0.25737875956302464,1.0,9.549180846915212,0.0484056954981938,0.8334083491526291,0.21071522029378084,0.0,0.0,0.0,0.0,0.0,0.0
151,0.2575297431549386,1.0,9.55000881642111,0.04845955035202076,0.8334480021354369,0.2107479035098752,0.0,0.0,0.0,0.0,0.0,0.0
152,0.2576776933756714,1.0,9.550823810740223,0.04851241700261534,0.8334866965730052,0.2107799640533419,0.0,0.0,0.0,0.0,0.0,0.0
153,0.25782266586777147,1.0,9.551625914361237,0.04856431055157949,0.8335244622269775,0.21081141512127383,0.0,0.0,0.0,0.0,0.0,0.0
154,0.2579647153397689,1.0,9.552415224286115,0.048615245972774,0.8335613274850292,0.2108422694855669,0.0,0.0,0.0,0.0,0.0,0.0
155,0.2581038955799464,1.0,9.553191848518924,0.048665238102252234,0.8335973194142792,0.2108725394996693,0.0,0.0,0.0,0.0,0.0,0.0
156,0.25824025947065277,1.0,9.553955904635774,0.04871430162914123,0.8336324638173609,0.21090223710721484,0.0,0.0,0.0,0.0,0.0,0.0
157,0.2583738590030355,1.0,9.554707518439113,0.048762451088390515,0.8336667852885807,0.21093137385231595,0.0,0.0,0.0,0.0,0.0,0.0
158,0.258504745292089,1.0,9.555446822698663,0.048809700854291746,0.833700307271849,0.2109599608912693,0.0,0.0,0.0,0.0,0.0,0.0
159,0.2586329685919088,1.0,9.556173955980306,0.04885606513556642,0.833733052118133,0.21098800900545706,0.0,0.0,0.0,0.0,0.0,0.0
160,0.2587585783110615,1.0,9.556889061563403,0.048901557971373195,0.8337650411431871,0.2110155286152279,0.0,0.0,0.0,0.0,0.0,0.0
161,0.2588816230279835,1.0,9.55759228644629,0.048946193228369426,0.8337962946847906,0.21104252979456017,0.0,0.0,0.0,0.0,0.0,0.0
162,0.25900215050633035,1.0,9.558283780438819,0.04898998459881779,0.8338268321589258,0.21106902228630137,0.0,0.0,0.0,0.0,0.0,0.0
163,0.2591202077102086,1.0,9.558963695340417,0.04903294559936722,0.8338566721152932,0.21109501551783755,0.0,0.0,0.0,0.0,0.0,0.0
164,0.2592358408192267,1.0,9.559632184201206,0.04907508957077364,0.8338858322910168,0.2111205186169804,0.0,0.0,0.0,0.0,0.0,0.0
165,0.2593490952433124,1.0,9.560289400663613,0.04911642967829504,0.8339143296628654,0.2111455404279724,0.0,0.0,0.0,0.0,0.0,0.0
166,0.25946001563724974,1.0,9.560935498381284,0.049156978912495146,0.8339421804980198,0.2111700895274356,0.0,0.0,0.0,0.0,0.0,0.0
167,0.25956864591489526,1.0,9.561570630511603,0.04919675009087532,0.833969400402222,0.21119417424014875,0.0,0.0,0.0,0.0,0.0,0.0
168,0.259675029263043,1.0,9.562194949278176,0.04923575585968224,0.8339960043664053,0.21121780265454831,0.0,0.0,0.0,0.0,0.0,0.0
169,0.25977920815490685,1.0,9.562808605599146,0.049274008696212984,0.83402200681081,0.2112409826378462,0.0,0.0,0.0,0.0,0.0,0.0
