n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
238,0.2530539670179557,1.0,12.167195003419247,0.042865131542448955,0.5972502886344875,0.11442857058486341,0.0,0.0,0.0,0.0,0.0,0.0
239,0.2531753441948122,1.0,12.16851024103678,0.042910790981721604,0.5972829111893949,0.11445284210648651,0.0,0.0,0.0,0.0,0.0,0.0
240,0.253295008122888,1.0,12.169810758386085,0.0429558681165949,0.5973150860641827,0.11447686896062997,0.0,0.0,0.0,0.0,0.0,0.0
241,0.2534129792169003,1.0,12.171096678454711,0.04300036758032114,0.5973468332443117,0.11450065885644649,0.0,0.0,0.0,0.0,0.0,0.0
242,0.2535292777044569,1.0,12.172368140923814,0.04304429404189815,0.5973781632817228,0.11452421509184454,0.0,0.0,0.0,0.0,0.0,0.0
243,0.25364392366916505,1.0,12.173625285522577,0.04308765217597458,0.5974090828667518,0.11454753908049567,0.0,0.0,0.0,0.0,0.0,0.0
244,0.25375693707304187,1.0,12.174868245694448,0.04313044665589258,0.5974395974350419,0.11457063157592365,0.0,0.0,0.0,0.0,0.0,0.0
245,0.25386833776636575,1.0,12.176097146036051,0.043172682153625526,0.5974697121867324,0.11459349319270509,0.0,0.0,0.0,0.0,0.0,0.0
246,0.2539781454912414,1.0,12.17731210141514,0.043214363343339814,0.5974994323678625,0.11461612458554855,0.0,0.0,0.0,0.0,0.0,0.0
247,0.2540863798823875,1.0,12.17851321692952,0.04325549490702155,0.5975287632532482,0.1146385264763905,0.0,0.0,0.0,0.0,0.0,0.0
248,0.25419306046675705,1.0,12.179700588265241,0.04329608154208038,0.5975577100398642,0.11466069962610753,0.0,0.0,0.0,0.0,0.0,0.0
249,0.25429820666262437,1.0,12.180874302220433,0.043336127969339965,0.5975862777479344,0.11468264479861018,0.0,0.0,0.0,0.0,0.0,0.0
250,0.2544018377783423,1.0,12.1820344373021,0.043375638940882116,0.5976144711670439,0.114704362738357,0.0,0.0,0.0,0.0,0.0,0.0
251,0.25450397301082966,1.0,12.183181064385513,0.04341461924703659,0.5976422948535938,0.1147258541668996,0.0,0.0,0.0,0.0,0.0,0.0
252,0.2546046314438001,1.0,12.184314247456264,0.04345307372218088,0.5976697531693395,0.11474711979565347,0.0,0.0,0.0,0.0,0.0,0.0
253,0.25470383204574876,1.0,12.185434044452073,0.04349100724921182,0.5976968503441281,0.11476816034846395,0.0,0.0,0.0,0.0,0.0,0.0
254,0.25480159366771965,1.0,12.186540508202826,0.04352842476266684,0.5977235905457886,0.11478897658705062,0.0,0.0,0.0,0.0,0.0,0.0
255,0.2548979350408818,1.0,12.187633687447413,0.04356533125041375,0.5977499779439597,0.1148095693338115,0.0,0.0,0.0,0.0,0.0,0.0
256,0.25499287477395133,1.0,12.188713627892405,0.0436017317544534,0.597776016758704,0.11482993948856547,0.0,0.0,0.0,0.0,0.0,0.0
257,0.2550864313504895,1.0,12.189780373271912,0.04363763137020681,0.597801711291544,0.11485008803789284,0.0,0.0,0.0,0.0,0.0,0.0
258,0.2551786231261105,1.0,12.190833966369762,0.04367303524520944,0.5978270659380177,0.11487001605738785,0.0,0.0,0.0,0.0,0.0,0.0
259,0.25526946832562647,1.0,12.191874449972289,0.043707948576721334,0.5978520851855703,0.11488972470815956,0.0,0.0,0.0,0.0,0.0,0.0
260,0.25535898504014837,1.0,12.192901867729699,0.043742376608829306,0.5978767736002918,0.11490921522944164,0.0,0.0,0.0,0.0,0.0,0.0
