n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
50,0.007308969989249869,0.007802429950077824,0.0012460434764809554,819.6630427706733,998.9724913045924,3058269.459618484,0.9935656376327865,1.0,2.234042913328245,0.0,0.0,0.0
51,0.007340480270250607,0.007819970416535245,0.0012528126520291447,827.7246572008746,1005.8779759799235,3084886.2486723596,0.9977672722784194,1.0,2.2213557398569534,0.0,0.0,0.0
52,0.007372419297386814,0.007837302336052539,0.0012599007145004681,835.5757676447494,1012.593965623095,3110954.9253149205,1.001864437946413,1.0,2.2093576827227617,0.0,0.0,0.0
53,0.007404820699726442,0.007854498527748246,0.0012673132201743446,843.221243074063,1019.1256627232772,3136482.7233350887,1.0058595866417626,1.0,2.1980110494593643,0.0,0.0,0.0
54,0.007437713023785131,0.007871625461554083,0.0012750546914275262,850.665897821992,1025.4781259890738,3161476.8915817947,1.0097551025626577,1.0,2.1872802598567262,0.0,0.0,0.0
55,0.007471120288663237,0.007888743784600284,0.001283128749121842,857.914486244115,1031.6562745939523,3185944.702906533,1.013553306890053,1.0,2.177131717904673,0.0,0.0,0.0
56,0.0075050624874223116,0.007905908800940028,0.0012915382307714623,864.9716980876212,1037.6648922350862,3209893.460295589,1.0172564619301152,1.0,2.167533693310447,0.0,0.0,0.0
57,0.007539556039546067,0.007923170909648928,0.0013002852958564268,871.8421545105696,1043.5086310257097,3233330.5006051827,1.020866774698829,1.0,2.1584562115612638,0.0,0.0,0.0
58,0.007574614198953986,0.007940576005634714,0.001309371519559242,878.5304046957024,1049.1920152377306,3256263.196265098,1.0243864000263436,1.0,2.149870951658233,0.0,0.0,0.0
59,0.007610247421671596,0.00795816584692516,0.0013187979761056024,885.0409230062108,1054.7194449078302,3278698.9552738615,1.0278174432485079,1.0,2.141751150773891,0.0,0.0,0.0
60,0.0076464636969149,0.00797597839169002,0.0013285653127921837,891.3781066340526,1060.0951993185893,3300645.219769668,1.031161962544138,1.0,2.134071515190817,0.0,0.0,0.0
61,0.007683268845020527,0.007994048107862065,0.0013386738156876314,897.5462736945426,1065.3234403637343,3322109.46342724,1.0344219709688376,1.0,2.1268081369653915,0.0,0.0,0.0
62,0.007720666785350465,0.008012406257870553,0.001349123467901005,903.54966172426,1070.4082158053982,3343099.187899299,1.0375994382293587,1.0,2.119938415832122,0.0,0.0,0.0
63,0.007758659777015603,0.008033572145535904,0.0013599140012226295,909.392426542328,1075.3534624301037,3363621.918494433,1.0406962922367,1.0,2.1134409859244716,0.0,0.0,0.0
64,0.0077972486350050925,0.008057448098195594,0.0013710449418619442,915.0786414382582,1080.163009108894,3383685.1992581,1.0437144204708433,1.0,2.1072956469377813,0.0,0.0,0.0
65,0.007836432924070729,0.008081550919869,0.0013825156509313346,920.6122966524326,1084.8405797667704,3403296.587601297,1.0466556711856665,1.0,2.1014832994024415,0.0,0.0,0.0
66,0.007876211132495581,0.008105907484663456,0.001394325360255339,925.997299118118,1089.3897962653964,3422463.6486023134,1.0495218544785712,1.0,2.0959858837707217,0.0,0.0,0.0
67,0.007916580827677952,0.008130542345239146,0.0014064732040226006,931.2374724364695,1093.8141812030617,3441193.949089467,1.0523147432459827,1.0,2.0907863230513932,0.0,0.0,0.0
68,0.007957538795282713,0.008155477911017549,0.0014189582467415193,936.3365570584659,1098.117160635043,3459495.0515970658,1.05503607404292,1.0,2.085868468751863,0.0,0.0,0.0
69,0.007999081163546133,0.008180734613491673,0.001431779507909663,941.2982106499924,1102.3020667174922,3477374.508273487,1.0576875478622059,1.0,2.081217049910035,0.0,0.0,0.0
70,0.008041203514170652,0.008206331059565558,0.0014449359837612498,946.1260086184761,1106.3721402774825,3494839.854807856,1.0602708308467048,1.0,2.076817625017215,0.0,0.0,0.0
71,0.008083900981112712,0.008232284173793163,0.0014584266664168964,950.8234447814148,1110.3305333118133,3511898.6044315547,1.0627875549459689,1.0,2.072656536650391,0.0,0.0,0.0
72,0.008127168338441078,0.008258609330292249,0.0014722505607229995,955.3939321589193,1114.180311416812,3528558.242040968,1.0652393185269906,1.0,2.0687208686466674,0.0,0.0,0.0
73,0.008171000078337067,0.008285320475075093,0.0014864066990371424,959.8408038741846,1117.924456151291,3544826.218480084,1.0676276869473311,1.0,2.0649984056659334,0.0,0.0,0.0
74,0.008215390480201583,0.008312430239459595,0.0015008941541860687,964.1673141472281,1121.56586733478,3560709.9450139757,1.069954193097576,1.0,2.0614775949990065,0.0,0.0,0.0
75,0.008260333671746563,0.008339950045191453,0.0015157120507980895,968.3766393687589,1125.107365282854,3576216.788018094,1.0722203379189683,1.0,2.058147510489078,0.0,0.0,0.0
76,0.008305823682865943,0.00836789020185805,0.0015308595751899225,972.4718792422376,1128.5516929813602,3591354.063902808,1.074427590901204,1.0,2.0549978184433066,0.0,0.0,0.0
77,0.008351854493005172,0.008396259997132418,0.0015463359839674351,976.4560579834721,1131.9015182015144,3606129.0342876334,1.076577390564414,1.0,2.0520187454198795,0.0,0.0,0.0
78,0.00839842007267947,0.008425067780351719,0.0015621406114818277,980.332125568066,1135.1594355571626,3620548.901435852,1.0786711449288013,1.0,2.0492010477833125,0.0,0.0,0.0
79,0.008445514419733239,0.008454321039895222,0.0015782728762684932,984.1029590181477,1138.3279685061732,3634620.8039561086,1.0807102319746889,1.0,2.046535982927675,0.0,0.0,0.0
80,0.008493131590874147,0.008484026474804436,0.001594732286581098,987.7713637205701,1141.409571297228,3648351.812775469,1.082696000095276,1.0,2.0440152820738122,0.0,0.0,0.0
81,0.008541265728966855,0.008514190061047025,0.0016115184451216565,991.3400747697004,1144.406630863721,3661748.927384284,1.0846297685439483,1.0,2.04163112455234,0.0,0.0,0.0
82,0.008589911086524361,0.008544817112807999,0.001628631053056301,994.8117583285829,1147.3214686660233,3674819.0723527907,1.086512827877579,1.0,2.0393761134894928,0.0,0.0,0.0
83,0.008639062045793663,0.00857591233915789,0.0016460699133966838,998.1890130030001,1150.1563424836847,3687569.0941159497,1.08834644039699,1.0,2.037243252818038,0.0,0.0,0.0
84,0.00868871313579622,0.008607479896433214,0.0016638349338195869,1001.4743712234435,1152.913448158815,3700005.758022842,1.09013184058541,1.0,2.0352259255398573,0.0,0.0,0.0
85,0.008738859046646974,0.008639523436636327,0.0016819261289881138,1004.6703006307238,1155.5949212919065,3712135.7456439123,1.0918702355456287,1.0,2.0333178731711956,0.0,0.0,0.0
